Typical Values,(oven cooked) per 100g,(oven cooked) per fillet (97g),%RI,your RI*,item name,(grilled) per 100g,(grilled) per grilled sausage (26g),(as sold) per 100g,(grilled) per grilled sausage (53g),(as consumed) per 100g,(as consumed) per kiev (approx. 113g),(as consumed) per 3 goujons (approx. 76g),(grilled) per rasher (21g),% RI,(grilled) per rasher (25g),per grilled sausage (55g),per 100g,(as consumed) per 1/7 pack (47g),(grilled) per grilled sausage (27g),Per 100g as sold,(grilled) per rasher (22g),(grilled) per grilled sausage (54g),per fillet (80g),(oven cooked) per 100g:,(as consumed) per kiev (approx. 127g),(as consumed) per 1/2 pack (approx. 90g),(as consumed) 10 bites (approx. 70g),per 3 goujons (approx. 73g),(as sold) Per 100g,(as sold) Per 1/4 pack,(as consumed) per 100g:,Per 100g grilled,Per rasher 25g grilled,% intake per 25g,(as consumed) per 1/2 pack (123g),(as consumed) per 1/2 pack (158g),(oven cooked) per 1/2 pack (88g),(as consumed) per 3 goujons (approx. 82g),Per 100g (grilled),Per 2 chipolatas (59g) (grilled),Per 2 sausages (117g) (grilled),per grilled 100g,per grilled sausage (54g),(as consumed) per fillet (approx. 164g),(grilled) per rasher (approx. 18g),Per 100g As Sold,(as consumed) per fishcake (approx. 140g),per fishcake (approx. 140g) %RI,Per 2 chipolatas (58g) (grilled),(as consumed) per fillet (approx. 155g),(grilled) per sausage (49g),(cooked as per instructions) Per 100g,(cooked as per instructions) Per 150g,(as consumed) per 100 g,(as consumed) per 1/2 pack (131g),(boiled) per 100g,(boiled) per 1/2 pack (198g),(as sold) per pack,(grilled) per sausage (54g),per 100g as sold:,(as consumed) per tempura prawn (18g),per tempura prawn (18g) %RI,(grilled) per grilled sausage (55g),(as grilled) per 100g,(as sold) per 100g (1/5 pot),(microwaved) per 1/10 pot (30g),(as consumed) per 1/4 pot (75g),per 1/2 pot (90g),per 100g:,(as consumed) per 150g serving,(as consumed) per 1/2 pack (68g),(as consumed) per 1/2 pack (128g),(as consumed) per drumstick and thigh (excl. bone) (approx.191g),(grilled) per 2 rashers (approx. 21g),(as sold) per 100g:,(shallow fried) per 100g:,per pack,you RI*,(as consumed) per 1/2 pack (60g),per 1/2 pack (60g),(as consumed) per pudding (27g),per 4 sticks (62.5g),(stir fried) per 100g,100g of Grilled Sausage contains,1 Grilled Sausage (46g) contains,Per 100g Grilled,1 Grilled Sausage (23g) contains,per 1/2 pack (75g),(as consumed) per pudding (39g)
Energy ,,,6%,8400kJ/2000kcal,Morrisons The Best Thick Pork & Leek Sausages 400g,972kJ/234kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535kJ/129kcal,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,13%,70g,Morrisons The Best Thick Pork & Leek Sausages 400g,16.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9g,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,16%,20g,Morrisons The Best Thick Pork & Leek Sausages 400g,5.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2g,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons The Best Thick Pork & Leek Sausages 400g,2.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4g,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,1%,90g,Morrisons The Best Thick Pork & Leek Sausages 400g,1.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons The Best Thick Pork & Leek Sausages 400g,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4g,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons The Best Thick Pork & Leek Sausages 400g,18.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2g,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,10%,6g,Morrisons The Best Thick Pork & Leek Sausages 400g,1.14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63g,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Thick Pork & Leek Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 6 portions,,,,,Morrisons The Best Thick Pork & Leek Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,7%,8400kJ/2000kcal,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,1014kJ/244kcal,,,,,,,,,,,,,,,,548kJ/132kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,13%,70g,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,16.4g,,,,,,,,,,,,,,,,8.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates,,,16%,20g,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,5.8g,,,,,,,,,,,,,,,,3.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,,,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,5.2g,,,,,,,,,,,,,,,,2.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars,,,2%,90g,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,3.8g,,,,,,,,,,,,,,,,2.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre,,,,,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,0.5g,,,,,,,,,,,,,,,,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,,,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,18.4g,,,,,,,,,,,,,,,,10g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,10%,6g,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,1.14g,,,,,,,,,,,,,,,,0.62g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 6 portions,,,,,Morrisons The Best Thick Pork And Sweet Chilli Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966kJ/231kcal,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1g,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7g,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6g,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9g,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,,Morrisons Extra Thick Unsmoked Back Bacon Rashers 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3g,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966kJ/231kcal,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1g,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7g,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6g,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9g,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,,Morrisons Smoked Extra Thick Rindless Back Bacon Rashers 6 x 50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3g,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,2%,8400kJ/2000kcal,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159kJ/38kcal,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,2%,70g,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4g,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,3%,20g,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,,,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5g,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,<1%,90g,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g ,,,,,,,,,,,,,,,,,,,,,,,,
Fibre,,,,,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4g,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,,,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6g,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,17%,6g,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03g ,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 5 portions,,,,,Morrisons The Best Turkey Gravy 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291kJ/310kcal,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8g,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3g,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3g,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,,Morrisons Unsmoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8g,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,2%,8400kJ/2000kcal,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,537kJ/127kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161kJ/38kcal,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,<1%,70g,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,0.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,1%,20g,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,28.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6g,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,9%,90g,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,25.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7g,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,0.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3g,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,2%,6g,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,0.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12g,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 10 portions,,,,,Morrisons The Best Cranberry & Port Sauce 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,5%,8400kJ/2000kcal,Morrisons The Best Bread Sauce 300g,,,,,576kJ/138kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432kJ/104kcal,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,11%,70g,Morrisons The Best Bread Sauce 300g,,,,,9.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4g,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,26%,20g,Morrisons The Best Bread Sauce 300g,,,,,6.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1g,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons The Best Bread Sauce 300g,,,,,9.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8g,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,2%,90g,Morrisons The Best Bread Sauce 300g,,,,,2.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2g,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons The Best Bread Sauce 300g,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4g,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons The Best Bread Sauce 300g,,,,,3.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4g,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,8%,6g,Morrisons The Best Bread Sauce 300g,,,,,0.64g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48g,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Bread Sauce 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 4 portions,,,,,Morrisons The Best Bread Sauce 300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,26%,8400kJ/2000kcal,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,2410kJ/585kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169kJ/526kcal,,,,,,,,,,,,,,,,,,,,,
Fat ,,,78%,70g,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,60.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8g,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,23%,20g,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,5.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7g,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,7.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1g,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,5%,90g,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,5.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8g,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,1.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2g,,,,,,,,,,,,,,,,,,,,,
Salt ,,,15%,6g,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,0.98g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88g,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 2 portions,,,,,Morrisons The Best Prawn Cocktail Sauce 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057kJ/253kcal,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1g,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3g,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8g,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,,Morrisons Smoked British Back Bacon Rashers 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3g,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Morrisons Cold Water Prawns 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271kJ/64kcal,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Morrisons Cold Water Prawns 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,,,Morrisons Cold Water Prawns 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons Cold Water Prawns 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1g,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,,,Morrisons Cold Water Prawns 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Cold Water Prawns 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nil,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Cold Water Prawns 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5g,,,,,,,,,,,,,,,,,,,,
